cid,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,prob,intensity,lat,lng,color_r,color_g,color_b,category,airplane,animal,apparel,arcade,armchair,ashcan,awning,bag,ball,bannister,bar,barrel,base,basket,bathtub,bed,bench,bicycle,blanket,blind,boat,book,bookcase,booth,bottle,box,bridge,buffet,building,bulletin,bus,cabinet,canopy,car,case,ceiling,chair,chandelier,chest,clock,coffee,column,computer,conveyer,counter,countertop,cradle,crt,curtain,cushion,desk,dirt,dishwasher,door,earth,escalator,fan,fence,field,fireplace,flag,floor,flower,food,fountain,glass,grandstand,grass,hill,hood,house,hovel,kitchen,lake,lamp,land,light,microwave,minibike,mirror,monitor,mountain,ottoman,oven,painting,palm,path,person,pier,pillow,plant,plate,plaything,pole,pool,poster,pot,radiator,railing,refrigerator,river,road,rock,rug,runway,sand,sconce,screen_door,screen_projection,sculpture,sea,seat,shelf,ship,shower,sidewalk,signboard,sink,sky,skyscraper,sofa,stage,stairs,stairway,step,stool,stove,streetlight,swimming,swivel,table,tank,television,tent,toilet,towel,tower,trade,traffic,tray,tree,truck,van,vase,wall,wardrobe,washer,water,waterfall,windowpane
23333-23476,1,1,1,1,3,3,3,2,0,0,0,2,0.0219679546957838,17,-23.540752010705354,-46.64480511675376,4, 200, 3,tree,0.0,0.0,0.0,0.0,0.0,0.0,0.8205413818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8876953125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.096893310546875,0.0,0,85.81352233886719,0.0,0.055694580078125,0.0030517578125,0.0,10.695266723632812,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.002288818359375,0,0.0,5.61981201171875,0.0,0.0,0.2117156982421875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7637481689453125,0.0,0.0,0.0,0.0003814697265625,0.0,0.0,0.0,0.0,0.0,0,4.3636322021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15716552734375,0.0,0.0,0.034332275390625,0.0,0.0,0.36773681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.36485290527344,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.95133972167969,1.232147216796875,0.0,22.129440307617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118255615234375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0698089599609375,0.0,107.1014404296875,0.1392364501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23333-62518,1,3,3,3,2,1,5,1,1,4,1,3,0.0294757343754854,28,-23.540881074010493,-46.64386860384688,180, 120, 120,building,0.0,0.006103515625,0.0,0.0,0.0,0.0,0.5229949951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.116729736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0041961669921875,0.0,0,166.88995361328125,0.0,0.0,0.0,0.0186920166015625,36.28959655761719,0.0,2.8125762939453125,0.0213623046875,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,9.080886840820314,9.02252197265625,0.0,0.395965576171875,0.3261566162109375,0.0,0,0.112152099609375,14.945983886718752,0.0,0.0,0.0,0.0,1.922607421875,0.0,0.0,0.0,0.0,0.5504608154296875,0.0,0.0,0.1270294189453125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210784912109375,0.0,1.4019012451171875,0.0,0.0,0.0,0.0,0.0,0.174713134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.455902099609375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.307846069335938,0.157928466796875,0.0,14.2059326171875,0.0,0.0,0.0766754150390625,0.041961669921875,7.163619995117188,0.0,0.0,0.0,0.086212158203125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583099365234375,0.0,0.0003814697265625,0.0,54.39186096191406,0.0,0.0,0.0,0.0,0.0
23349-23261,2,4,1,1,1,0,2,1,3,0,2,2,0.024361792650298,19,-23.54154881621044,-46.64154523885914,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.3177642822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09307861328125,9.710693359375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,152.62832641601562,0.0,0.3704071044921875,0.0,0.0,5.89599609375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5275726318359375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.768310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746551513671875,0.0,0.0,0.0,0.0,0.0,0.0164031982421875,0.0,0.0,0.0,0.0,0.0041961669921875,0.0,0.0,117.93327331542969,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.167739868164062,0.4962921142578125,0.0,32.53669738769531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9618988037109375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17088317871094,0.4291534423828125,3.9093017578125,0.0,0.0873565673828125,0.0,0.0,0.0,0.0,0.0
23350-112774,0,0,1,1,0,2,3,0,2,0,2,0,0.0146058948609395,11,-23.54047970930948,-46.646483816149626,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53558349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,150.3032684326172,0.0,0.0,0.0,0.0,2.0465850830078125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.000762939453125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3652801513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664520263671875,0.0,0.0,0.1544952392578125,0.0,0.0,0.0080108642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.98902893066406,0.0,0.0,0.0,0.351715087890625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.258270263671875,0.3265380859375,0.0,30.338287353515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14788818359375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.052642822265625,0.0,0.0,46.35658264160156,0.0,0.0,0.0,1.1005401611328125,0.0,0.0,0.0,0.0,0.0
23395-145,0,2,1,6,1,3,2,5,3,4,2,3,0.027013160645095,32,-23.536190139597306,-46.633500814498326,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.564727783203125,0,81.56242370605469,0.0,0.0,0.0,0.0,14.105987548828125,0.0,0.0,0.0,0.0,0.0,0.0080108642578125,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,2.3380279541015625,0.0,0.0,0.12969970703125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583099365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0034332275390625,0.0,0.0,0.0,0.0,0.0,0.0049591064453125,0.0,0.0,0.32501220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1075439453125,0.0,0.0,156.87484741210938,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,3.3977508544921875,5.2337646484375,0.0,96.11740112304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232696533203125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0584564208984375,0.07171630859375,0.0652313232421875,0.0,12.806320190429688,0.0,0.0,0.0,0.0,0.0
23475-23268,0,2,0,1,3,0,1,0,0,3,1,0,0.0150842958610377,11,-23.541876415419893,-46.64321416936279,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4589080810546875,0.0,0.0,0,0.0,0.0,0.0,0.0,0,229.8053741455078,0.0,0.0,0.0,0.0,4.986572265625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0213623046875,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.003814697265625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8502960205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.181884765625,0.0,0.0,0.2956390380859375,0.0,0.0,0.2124786376953125,0.0,0.0,0.0507354736328125,0.0,0.0,0.0,0.0,72.66769409179688,0.0,0.0026702880859375,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75897216796875,0.9418487548828125,0.0,11.00921630859375,0.0,0.0,0.0,1.122283935546875,0.0,0.0,0.0,0.0,0.0152587890625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57341003417969,0.0,0.0,0.0,0.0415802001953125,0.0,0.0,0.0,0.0,0.0
23477-23267,4,3,2,0,1,1,1,1,2,2,2,3,0.0268463618289688,22,-23.54219155633522,-46.645072814966966,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,1.145172119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,223.6003875732422,0.0,0.0,0.0,0.0,38.81034851074219,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.116729736328125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77459716796875,0.0,0.0,1.397705078125,0.0,0.0,0.79498291015625,0.0,0.0,0.05950927734375,0.0,0.0,0.0,0.0,80.50689697265625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.911666870117188,2.1915435791015625,0.0,23.2208251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2147674560546875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6002655029296875,0.0,0.0,0.3448486328125,0.0064849853515625,0.3032684326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23479-5328,1,1,1,1,1,1,0,0,1,1,2,2,0.0255385491332982,12,-23.548549720312074,-46.64883818738548,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.045013427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71258544921875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,136.0759735107422,0.0,3.003692626953125,0.0,0.0,59.55696105957031,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,2.47344970703125,0.0,0.0,2.4951934814453125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35552978515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80718994140625,0.0,0.0,0.4772186279296875,0.0,0.0,0.4024505615234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.91560363769531,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.921829223632812,0.21209716796875,0.0,42.047882080078125,0.0,0.0,0.0,0.023651123046875,0.0,0.0,0.0,0.0,0.1373291015625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00457763671875,0.0,0.0,46.31385803222656,0.0091552734375,12.615585327148438,0.0,3.3931732177734375,0.0,0.0,0.0,0.0,0.0
23497-6451,1,0,1,0,2,0,1,1,3,1,1,0,0.0192588486492508,11,-23.555484386511424,-46.64618626633375,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0537872314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,87.64419555664062,0.0,0.0,0.0,0.0,7.7663421630859375,0.0,0.0152587890625,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.034332275390625,0.0,0.0,0.0,12.8265380859375,0.0,0,0.0,7.470703125,0.0,0.0,0.0,0.0,0.0,1.029205322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2399444580078125,0.0,0.0,0.0,0.058746337890625,0.0,1.6498565673828125,0.0,0.0,9.41009521484375,0.0,0.0,1.445770263671875,0.0,0.69427490234375,0.01373291015625,0.0,0.0,0.0,0.0,93.55316162109375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.03509521484375,0.0,0.0,0.0,0.0,35.40077209472656,2.371978759765625,0.0,104.47006225585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17852783203125,0.0,0.0,0.0011444091796875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.840896606445312,0.05340576171875,0.0,0.0,1.7421722412109375,0.0,0.0,0.0,0.0,0.0
23553-39839,2,0,6,4,0,1,1,1,0,0,1,1,0.019232270815912,17,-23.55887069928172,-46.64629224957415,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,2.492523193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1255950927734375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.174713134765625,0.0,0,158.10775756835938,0.0,0.0,0.0,0.0,52.21405029296875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,2.124786376953125,0.0,0.0,0.189208984375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5407562255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3421783447265625,0.0,0.0,7.335662841796875,0.0,0.0,0.0850677490234375,0.0,0.0,1.0700225830078125,0.0,0.0,0.0,0.0,72.30339050292969,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.054489135742188,0.1926422119140625,0.0,39.77775573730469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399993896484375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3116607666015625,0.0,0.0,43.34907531738281,0.01983642578125,0.03204345703125,0.0,0.01678466796875,0.0,0.0,0.0,0.0,0.0
23731-6118,0,1,1,1,1,0,1,2,1,2,1,2,0.0244965147710153,13,-23.553190814959105,-46.60004966954594,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0278472900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.82037353515625,0.0,0,24.272537231445312,0.0,0.0133514404296875,0.0,0.0,1.824188232421875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.121307373046875,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.9235382080078124,0,0.0,11.96708679199219,0.0,0.0,8.2794189453125,0.52337646484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.774566650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1617431640625,0.0,0.0,0.0,10.009002685546877,1.6994476318359375,1.662445068359375,0.0,0.0,2.0660400390625,0.0,0.0,6.9866180419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.86831665039062,0.0019073486328125,0.0,0.0,2.8759002685546875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.969268798828125,3.917694091796875,0.0,101.7242431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252838134765625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0843048095703125,0.0,72.09815979003906,0.2696990966796875,0.4383087158203125,0.0,8.094024658203125,0.0,0.0,0.0,0.0,0.0
24295-24296,0,1,4,0,2,2,0,4,1,1,3,2,0.0224362744487534,20,-23.514769569720706,-46.62512148641813,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00457763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.78103637695312,0,45.848846435546875,0.0,0.2696990966796875,0.0,0.0,23.226165771484375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.232696533203125,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.84173583984375,0.0,0.0,10.777664184570312,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32281494140625,0.0030517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.481414794921875,0.0,0.0,0.0,0.0,0.0026702880859375,0.5435943603515625,0.0,0.0,0.17547607421875,0.0,0.0,0.948333740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.17965698242188,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2325439453125,0.90179443359375,0.0,104.193115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5766143798828125,0.0,0.0,0.0,0.0225067138671875,0,0.0,0.0,0.0,0.0,0.0579833984375,0.0019073486328125,0.0,25.654983520507812,0.0,0.107574462890625,0.0,2.611541748046875,0.0,0.0,0.0,0.0,0.0
25147-25149,2,1,0,0,1,0,0,1,2,1,1,2,0.019780324068898,11,-23.566656829132604,-46.69576687420357,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.264739990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247955322265625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2681732177734375,0.0,0,113.87176513671875,0.0,2.459335327148437,0.0,0.0,5.1395416259765625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.038909912109375,0.0,0.0,0.7251739501953125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431060791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7205963134765625,0.0,0.0,0.3597259521484375,0.0,0.0,0.0,0.0,0.0,2.0740509033203125,0.0,0.0,0.0,0.0,0.0,3.63311767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.84130859375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.776748657226562,0.38604736328125,0.0,110.90583801269531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353118896484375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0030517578125,0.0,0.0,4.034423828125,9.053421020507812,0.0408172607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170-25171,0,4,2,2,0,2,0,0,1,0,1,0,0.0152318486599186,12,-23.56693525152697,-46.70115620627303,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0568389892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003814697265625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.4221649169921875,0,68.02749633789062,0.0,0.2532958984375,0.0,0.0,24.55825805664062,0.0,0.0,0.0,0.0,0.0,0.0,0,2.2716522216796875,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,3.368377685546875,0.0,0.0,4.149627685546875,0.052642822265625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8139801025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4912109375,0.0,0.733184814453125,0.0,0.0,7.233428955078125,0.0,0.0,0.4047393798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.42439270019531,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.281036376953125,0.0926971435546875,0.0,92.96875,0.0,0.0,0.0,0.1209259033203125,0.0,0.0,0.0,0.0,0.2864837646484375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.72770690917969,0.46539306640625,0.0446319580078125,0.0,7.750701904296875,0.0,0.0,0.0,0.0,0.0
25237-113258,1,4,2,0,0,0,0,1,0,0,1,2,0.0147122061942946,11,-23.564882369290785,-46.69468395758599,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,64.5599365234375,0.0,0.0774383544921875,0.0,0.0,20.000839233398438,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,3.9009094238281246,0.0,0.0,4.409027099609375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0771026611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.5031585693359375,0.0,0.0,0.3192901611328125,0.0,0.0,0.6046295166015625,0.0,0.0,0.1529693603515625,0.0,0.5992889404296875,0.0,0.0,0.0,0.0,0.0,145.58753967285156,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.190460205078125,0.55084228515625,0.0,124.47433471679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8090972900390625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.830078125,0.0,15.890884399414062,0.0858306884765625,0.006103515625,0.0,1.3614654541015625,0.0,0.0,0.0,0.0,0.0
254-31491,0,0,1,2,0,0,1,1,3,1,1,0,0.0166762164303299,10,-23.57434910041728,-46.706604250078286,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0030517578125,0.0,0.0,0.0019073486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,15.375900268554688,0.0,0.0,0.0,0.0,25.027847290039062,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.1285552978515625,0.0,0.0,0.469970703125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.011322021484375,0.409698486328125,0.0,0.0,0.0,49.58000183105469,0.0,0.0,4.507827758789064,0.0,0.0,0.0095367431640625,0.0,0.0,0.0,0.0,104.94956970214844,0.34942626953125,0.0,0.0,0.20294189453125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.204437255859375,0.9197235107421875,0.0,120.83740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131439208984375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0102996826171875,0.0286102294921875,0.0,60.29510498046875,0.0,0.7518768310546875,0.0,1.869964599609375,0.0,0.0,0.0,0.0,0.0
25416-7805,1,0,1,0,2,1,3,1,1,0,1,1,0.0216755985290571,12,-23.56689689230405,-46.68589643038216,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,94.6380615234375,0.0,0.0,0.0,0.0,9.0667724609375,0.0,0.0,0.0003814697265625,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0270843505859375,0.00152587890625,0.0,0.0,10.162353515625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.06561279296875,0.0,0.0,0.0,0.0,0.0,0.9479522705078125,0.0,0.0,2.4333953857421875,0.0,0.0,0.0041961669921875,0.0,0.0,0.0,0.0,0.0415802001953125,0.0,0.0,113.80615234375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.016632080078125,0.4425048828125,0.0,110.88294982910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1094818115234375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.098159790039062,0.0,0.2536773681640625,0.0,0.00152587890625,0.0,0.0,0.0,0.0,0.0
257-258,0,0,1,1,2,4,2,2,0,1,1,0,0.0196190241148419,14,-23.52513402491379,-46.62536215660339,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0774383544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,29.156875610351562,0.0,0.0,0.0,0.0,4.5612335205078125,0.0,0.00152587890625,0.0,0.0,0.0,0.0,0,0.331878662109375,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,8.489227294921875,0.0,0.0,2.22930908203125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81829833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0438690185546875,0.0,0.0,0.0,0.0,0.0,0.0751495361328125,0.0,0.0,2.49481201171875,0.0,0.0,1.73187255859375,0.0,0.0,0.0,0.0,0.1621246337890625,0.0,0.0,141.26663208007812,0.2651214599609375,0.0,0.0,0.006866455078125,0.0,0,0.0,0.0,0.0652313232421875,0.0,0.0,0.0,0.0,21.892166137695312,1.75018310546875,0.0,93.79768371582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47149658203125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0003814697265625,0.0,0.0,88.03863525390625,0.02288818359375,0.218963623046875,0.0,0.0301361083984375,0.0,0.0,0.0,0.0,0.0
